
score_id,score,created_at,updated_at,diff_id,lang_id,user_id,accuracy,typing_count
985,4228,2025-05-21 08:00:29.215873+00,2025-05-21 08:00:29.215886+00,3,2,604a9905-049d-4602-9495-86fa730795bf,0.95,445
986,4588,2025-05-21 08:36:14.365491+00,2025-05-21 08:36:14.3655+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,483
987,6150,2025-05-21 09:01:40.766493+00,2025-05-21 09:01:40.766506+00,3,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.97,634
988,5586,2025-05-21 09:05:17.695891+00,2025-05-21 09:05:17.695904+00,3,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.98,570
989,4166,2025-05-21 09:10:30.784489+00,2025-05-21 09:10:30.784502+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.93,448
990,6691,2025-05-21 09:15:08.287781+00,2025-05-21 09:15:08.287793+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,697
991,8982,2025-05-21 09:23:14.501069+00,2025-05-21 09:23:14.501078+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,926
992,3533,2025-05-21 09:23:56.350211+00,2025-05-21 09:23:56.350224+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.96,368
993,5198,2025-05-21 09:33:02.799953+00,2025-05-21 09:33:02.799967+00,3,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,584
994,2948,2025-05-21 09:47:47.905194+00,2025-05-21 09:47:47.905208+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.93,317
995,3900,2025-05-21 10:05:00.122604+00,2025-05-21 10:05:00.122618+00,3,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,398
996,5067,2025-05-22 00:09:00.182573+00,2025-05-22 00:09:00.182586+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,517
997,2601,2025-05-22 00:14:04.447796+00,2025-05-22 00:14:04.44781+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.87,299
998,3341,2025-05-22 00:18:15.768233+00,2025-05-22 00:18:15.768247+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.96,348
999,3760,2025-05-22 00:47:35.12922+00,2025-05-22 00:47:35.129233+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,453
1000,6354,2025-05-22 00:50:13.79585+00,2025-05-22 00:50:13.795866+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.94,676
1001,3721,2025-05-22 00:53:38.877908+00,2025-05-22 00:53:38.877923+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.84,443
1002,3088,2025-05-22 01:07:57.209631+00,2025-05-22 01:07:57.20964+00,2,1,c25b8ad6-d958-4009-bfb3-f2bcf3b13afc,0.89,347
1003,2932,2025-05-22 01:12:27.996885+00,2025-05-22 01:12:27.996899+00,2,1,c25b8ad6-d958-4009-bfb3-f2bcf3b13afc,0.87,337
1004,7473,2025-05-22 02:43:26.044249+00,2025-05-22 02:43:26.044262+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.94,795
1005,8458,2025-05-22 04:29:51.258755+00,2025-05-22 04:29:51.258766+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,872
1006,5574,2025-05-22 05:18:09.829267+00,2025-05-22 05:18:09.829282+00,3,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.94,593
1007,6806,2025-05-22 05:25:25.589867+00,2025-05-22 05:25:25.589878+00,3,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.96,709
1008,4397,2025-05-22 06:04:06.698561+00,2025-05-22 06:04:06.69857+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.96,458
1009,4404,2025-05-22 06:07:25.815506+00,2025-05-22 06:07:25.815516+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.97,454
1010,1711,2025-05-22 06:19:42.880592+00,2025-05-22 06:19:42.880602+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.94,182
1011,5283,2025-05-22 06:26:07.606008+00,2025-05-22 06:26:07.606023+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,587
1012,5778,2025-05-22 07:19:09.364164+00,2025-05-22 07:19:09.364176+00,3,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.92,628
1013,4355,2025-05-22 08:26:10.140903+00,2025-05-22 08:26:10.140914+00,3,2,604a9905-049d-4602-9495-86fa730795bf,0.97,449
1014,5106,2025-05-22 08:29:07.427046+00,2025-05-22 08:29:07.427057+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,521
1015,5086,2025-05-22 08:33:12.912238+00,2025-05-22 08:33:12.912252+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,519
1016,3822,2025-05-22 08:45:54.854824+00,2025-05-22 08:45:54.854837+00,3,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,390
1017,4811,2025-05-22 08:55:20.878025+00,2025-05-22 08:55:20.878038+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,496
1018,3880,2025-05-22 09:02:59.109552+00,2025-05-22 09:02:59.109567+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,446
1019,4976,2025-05-22 09:06:19.969998+00,2025-05-22 09:06:19.97001+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,513
1020,4286,2025-05-22 09:06:47.823952+00,2025-05-22 09:06:47.823966+00,3,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.91,471
1021,4850,2025-05-22 09:09:29.969538+00,2025-05-22 09:09:29.96955+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,500
1022,3986,2025-05-22 09:10:08.174762+00,2025-05-22 09:10:08.174776+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,469
1023,4380,2025-05-22 09:27:33.411664+00,2025-05-22 09:27:33.411675+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,471
1024,3158,2025-05-23 00:02:15.036002+00,2025-05-23 00:02:15.03602+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.91,347
1025,4790,2025-05-23 00:16:59.854665+00,2025-05-23 00:16:59.854677+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,499
1026,5178,2025-05-23 00:20:09.398287+00,2025-05-23 00:20:09.3983+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.99,523
1027,6742,2025-05-23 00:20:20.172684+00,2025-05-23 00:20:20.172698+00,3,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.97,695
1028,4742,2025-05-23 00:20:49.360352+00,2025-05-23 00:20:49.360366+00,3,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.96,494
1029,7012,2025-05-23 00:38:26.543392+00,2025-05-23 00:38:26.543408+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.94,746
1030,3610,2025-05-23 01:03:46.395698+00,2025-05-23 01:03:46.395709+00,2,1,c25b8ad6-d958-4009-bfb3-f2bcf3b13afc,0.87,415
1031,7229,2025-05-23 04:25:16.923987+00,2025-05-23 04:25:16.923997+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,753
1032,5243,2025-05-23 06:07:32.341366+00,2025-05-23 06:07:32.341377+00,3,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,535
1033,6110,2025-05-23 09:30:25.324089+00,2025-05-23 09:30:25.324104+00,3,2,9f27d136-09de-407f-b405-7120b2d55daa,0.94,650
1034,4635,2025-05-23 09:38:20.907093+00,2025-05-23 09:38:20.907103+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.86,539
1035,4869,2025-05-23 09:38:29.926439+00,2025-05-23 09:38:29.92645+00,3,2,604a9905-049d-4602-9495-86fa730795bf,0.97,502
1036,4180,2025-05-23 09:41:53.457515+00,2025-05-23 09:41:53.457529+00,3,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.86,486
1037,5355,2025-05-23 09:42:27.452811+00,2025-05-23 09:42:27.452825+00,3,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,595
1038,7642,2025-05-23 09:48:06.214448+00,2025-05-23 09:48:06.214462+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.94,813
1039,3626,2025-05-23 09:48:43.459419+00,2025-05-23 09:48:43.45943+00,3,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,370
1040,5812,2025-05-23 09:49:43.487642+00,2025-05-23 09:49:43.487651+00,3,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,625
1041,6086,2025-05-23 09:56:44.87104+00,2025-05-23 09:56:44.871052+00,3,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.98,621
1042,3121,2025-05-26 01:05:03.580043+00,2025-05-26 01:05:03.580059+00,3,2,575e0431-1085-4d49-9191-86fd4695b554,0.91,343
1043,8584,2025-05-26 01:54:29.676279+00,2025-05-26 01:54:29.676291+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,885
1044,8784,2025-05-26 02:19:30.908825+00,2025-05-26 02:19:30.90884+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,915
1045,8616,2025-05-26 02:22:48.343289+00,2025-05-26 02:22:48.343302+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,907
1046,8914,2025-05-26 02:27:02.984864+00,2025-05-26 02:27:02.984875+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,919
1047,4122,2025-05-26 03:54:21.940825+00,2025-05-26 03:54:21.940838+00,1,1,9f27d136-09de-407f-b405-7120b2d55daa,0.91,453
1048,5701,2025-05-26 03:58:08.758358+00,2025-05-26 03:58:08.758368+00,1,2,9f27d136-09de-407f-b405-7120b2d55daa,0.93,613
1049,5918,2025-05-26 04:07:31.091702+00,2025-05-26 04:07:31.091713+00,1,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.95,623
1050,3731,2025-05-26 04:16:20.569494+00,2025-05-26 04:16:20.569506+00,1,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.91,410
1051,9487,2025-05-26 04:27:01.821771+00,2025-05-26 04:27:01.821787+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,978
1052,5151,2025-05-26 04:45:46.769675+00,2025-05-26 04:45:46.769686+00,1,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,566
1053,3350,2025-05-26 04:51:25.598283+00,2025-05-26 04:51:25.598295+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.79,424
1054,5015,2025-05-26 05:08:45.813541+00,2025-05-26 05:08:45.81355+00,1,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,517
1055,2740,2025-05-26 05:12:07.339424+00,2025-05-26 05:12:07.339433+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.87,315
1056,3139,2025-05-26 05:15:16.194663+00,2025-05-26 05:15:16.194673+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,327
1057,3846,2025-05-26 05:22:55.732022+00,2025-05-26 05:22:55.732031+00,1,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.92,418
1058,6726,2025-05-26 05:31:19.662755+00,2025-05-26 05:31:19.66277+00,3,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.95,708
1059,3924,2025-05-26 05:33:41.639539+00,2025-05-26 05:33:41.639549+00,1,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.95,413
1060,3378,2025-05-26 06:31:00.787507+00,2025-05-26 06:31:00.787517+00,1,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.83,407
1061,4177,2025-05-26 06:34:14.963885+00,2025-05-26 06:34:14.963909+00,1,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,459
1062,5409,2025-05-26 06:37:35.116398+00,2025-05-26 06:37:35.116408+00,1,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.9,601
1063,4322,2025-05-26 06:41:12.274391+00,2025-05-26 06:41:12.274405+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,475
1064,7125,2025-05-26 06:55:11.581224+00,2025-05-26 06:55:11.581234+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.98,727
1065,3008,2025-05-26 07:38:10.620751+00,2025-05-26 07:38:10.620763+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,320
1066,5292,2025-05-26 07:46:38.687046+00,2025-05-26 07:46:38.687055+00,1,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,540
1067,3284,2025-05-26 08:58:52.120014+00,2025-05-26 08:58:52.120023+00,1,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,357
1068,4186,2025-05-26 09:12:47.474386+00,2025-05-26 09:12:47.474396+00,1,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.91,460
1069,2649,2025-05-26 09:21:10.418735+00,2025-05-26 09:21:10.418745+00,1,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.86,308
1070,3960,2025-05-26 09:41:15.401798+00,2025-05-26 09:41:15.401807+00,1,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.99,400
1071,2466,2025-05-26 09:45:15.687146+00,2025-05-26 09:45:15.687157+00,1,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.92,268
1072,4693,2025-05-26 09:47:02.873615+00,2025-05-26 09:47:02.873626+00,1,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,494
1073,2310,2025-05-26 09:51:53.616918+00,2025-05-26 09:51:53.616928+00,1,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.76,304
1074,3450,2025-05-26 09:54:23.834603+00,2025-05-26 09:54:23.834628+00,1,2,575e0431-1085-4d49-9191-86fd4695b554,0.93,371
1075,2473,2025-05-26 09:59:12.455106+00,2025-05-26 09:59:12.455117+00,1,1,575e0431-1085-4d49-9191-86fd4695b554,0.83,298
1076,4250,2025-05-26 11:00:32.966925+00,2025-05-26 11:00:32.966935+00,1,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.88,483
1077,3808,2025-05-26 11:02:54.154553+00,2025-05-26 11:02:54.154562+00,1,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,448
1078,7096,2025-05-26 11:03:55.978984+00,2025-05-26 11:03:55.978993+00,1,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.93,763
1079,4465,2025-05-27 00:10:42.99805+00,2025-05-27 00:10:42.99807+00,1,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.94,475
1080,3376,2025-05-27 00:16:12.702084+00,2025-05-27 00:16:12.702093+00,1,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.93,363
1081,4214,2025-05-27 00:24:15.865155+00,2025-05-27 00:24:15.865164+00,1,2,604a9905-049d-4602-9495-86fa730795bf,0.96,439
1082,2576,2025-05-27 00:50:34.375119+00,2025-05-27 00:50:34.375128+00,1,1,604a9905-049d-4602-9495-86fa730795bf,0.92,280
1083,4724,2025-05-27 01:15:45.399708+00,2025-05-27 01:15:45.399719+00,2,2,c25b8ad6-d958-4009-bfb3-f2bcf3b13afc,0.93,508
1084,3156,2025-05-27 01:19:38.287822+00,2025-05-27 01:19:38.287832+00,3,1,c25b8ad6-d958-4009-bfb3-f2bcf3b13afc,0.86,367
1085,8167,2025-05-27 01:30:47.630287+00,2025-05-27 01:30:47.630301+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,842
1086,4493,2025-05-27 02:07:21.907272+00,2025-05-27 02:07:21.907281+00,3,1,c37ef629-95ba-4554-b131-de014b0956c4,0.94,478
1087,3969,2025-05-27 04:00:13.818733+00,2025-05-27 04:00:13.818748+00,1,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,446
1088,4811,2025-05-27 04:23:18.981233+00,2025-05-27 04:23:18.981248+00,1,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,496
1089,3082,2025-05-27 04:26:26.839194+00,2025-05-27 04:26:26.839203+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,335
1090,2932,2025-05-27 04:32:59.287066+00,2025-05-27 04:32:59.28708+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.75,391
1091,3326,2025-05-27 04:36:08.888352+00,2025-05-27 04:36:08.888367+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.79,421
1092,5114,2025-05-27 04:39:34.701783+00,2025-05-27 04:39:34.701798+00,1,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,562
1093,5612,2025-05-27 04:42:56.401382+00,2025-05-27 04:42:56.401392+00,1,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.92,610
1094,3764,2025-05-27 05:30:06.895352+00,2025-05-27 05:30:06.895367+00,1,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.97,388
1095,3694,2025-05-27 06:55:57.946018+00,2025-05-27 06:55:57.946032+00,1,1,9f27d136-09de-407f-b405-7120b2d55daa,0.89,415
1096,4158,2025-05-27 06:59:17.540573+00,2025-05-27 06:59:17.540598+00,1,1,9f27d136-09de-407f-b405-7120b2d55daa,0.92,452
1097,6115,2025-05-27 07:04:43.932209+00,2025-05-27 07:04:43.932232+00,1,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,637
1098,4086,2025-05-27 07:05:11.19826+00,2025-05-27 07:05:11.19827+00,1,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,449
1099,8688,2025-05-27 07:16:08.683063+00,2025-05-27 07:16:08.683074+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,905
1100,5382,2025-05-27 07:27:23.970588+00,2025-05-27 07:27:23.9706+00,1,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.9,598
1101,9466,2025-05-27 07:42:38.45871+00,2025-05-27 07:42:38.45872+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,986
1102,5406,2025-05-27 08:05:23.247725+00,2025-05-27 08:05:23.247739+00,1,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.95,569
1103,2914,2025-05-27 08:24:01.09756+00,2025-05-27 08:24:01.097573+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.94,310
1104,5165,2025-05-27 08:27:20.821312+00,2025-05-27 08:27:20.821327+00,1,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,527
1105,3610,2025-05-27 08:27:27.813472+00,2025-05-27 08:27:27.813481+00,1,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,380
1106,3278,2025-05-27 08:31:34.710475+00,2025-05-27 08:31:34.710487+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,345
1107,3781,2025-05-27 08:32:39.595979+00,2025-05-27 08:32:39.59599+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,398
1108,2842,2025-05-27 08:33:10.432078+00,2025-05-27 08:33:10.432103+00,1,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.96,296
1109,3320,2025-05-27 08:36:48.457337+00,2025-05-27 08:36:48.457347+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.89,373
1110,3792,2025-05-27 08:37:15.943625+00,2025-05-27 08:37:15.94364+00,1,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.96,395
1111,210,2025-05-27 08:41:13.717128+00,2025-05-27 08:41:13.71714+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,1,21
1112,4529,2025-05-27 08:57:04.572409+00,2025-05-27 08:57:04.57242+00,1,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.93,487
1113,3553,2025-05-27 09:00:22.742823+00,2025-05-27 09:00:22.742832+00,1,2,575e0431-1085-4d49-9191-86fd4695b554,0.94,378
1114,2449,2025-05-27 09:01:03.560652+00,2025-05-27 09:01:03.560666+00,1,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.79,310
1115,4177,2025-05-27 09:05:25.409127+00,2025-05-27 09:05:25.40914+00,1,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,459
1116,2923,2025-05-27 09:06:22.311019+00,2025-05-27 09:06:22.311028+00,1,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,336
1117,1621,2025-05-27 09:08:44.906316+00,2025-05-27 09:08:44.90633+00,1,1,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.84,193
1118,168,2025-05-27 09:29:48.203512+00,2025-05-27 09:29:48.203526+00,1,1,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.6,28
1119,1940,2025-05-27 09:30:13.662847+00,2025-05-27 09:30:13.66286+00,1,1,575e0431-1085-4d49-9191-86fd4695b554,0.77,252
1120,2320,2025-05-27 09:38:05.73651+00,2025-05-27 09:38:05.736524+00,1,1,575e0431-1085-4d49-9191-86fd4695b554,0.8,290
1121,3569,2025-05-27 09:47:57.495149+00,2025-05-27 09:47:57.495159+00,1,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.83,430
1122,2258,2025-05-27 09:51:26.843771+00,2025-05-27 09:51:26.843782+00,1,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.71,318
1123,3103,2025-05-28 02:10:44.664475+00,2025-05-28 02:10:44.664492+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.77,403
1124,3230,2025-05-28 02:18:21.148011+00,2025-05-28 02:18:21.148021+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.76,425
1125,2648,2025-05-28 02:49:16.235542+00,2025-05-28 02:49:16.235553+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.91,291
1126,370,2025-05-28 06:11:27.924635+00,2025-05-28 06:11:27.924649+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,1,37
1127,8873,2025-05-28 06:22:23.253831+00,2025-05-28 06:22:23.253844+00,3,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,934
1128,4948,2025-05-28 06:26:58.458727+00,2025-05-28 06:26:58.458741+00,1,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,556
1129,4573,2025-05-28 06:30:31.941339+00,2025-05-28 06:30:31.941351+00,1,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.85,538
1130,2688,2025-05-28 07:29:37.562909+00,2025-05-28 07:29:37.562924+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.7,384
1131,4092,2025-05-28 08:34:28.444108+00,2025-05-28 08:34:28.444122+00,1,1,9f27d136-09de-407f-b405-7120b2d55daa,0.93,440
1132,6691,2025-05-28 08:38:06.79678+00,2025-05-28 08:38:06.796792+00,1,2,9f27d136-09de-407f-b405-7120b2d55daa,0.96,697
1133,3395,2025-05-28 08:39:03.745946+00,2025-05-28 08:39:03.745957+00,1,2,575e0431-1085-4d49-9191-86fd4695b554,0.92,369
1134,2235,2025-05-28 08:42:34.439091+00,2025-05-28 08:42:34.439103+00,1,1,575e0431-1085-4d49-9191-86fd4695b554,0.75,298
1135,3385,2025-05-28 08:43:03.400551+00,2025-05-28 08:43:03.400565+00,1,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.93,364
1136,3436,2025-05-28 08:43:23.440567+00,2025-05-28 08:43:23.440578+00,1,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.82,419
1137,2944,2025-05-28 08:44:53.957619+00,2025-05-28 08:44:53.957634+00,1,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,320
1138,3734,2025-05-28 08:46:13.552351+00,2025-05-28 08:46:13.552362+00,1,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,381
1139,5236,2025-05-28 08:46:32.304032+00,2025-05-28 08:46:32.304043+00,1,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.88,595
1140,4569,2025-05-28 08:50:08.844948+00,2025-05-28 08:50:08.844977+00,1,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,471
1141,4848,2025-05-28 08:54:09.307773+00,2025-05-28 08:54:09.307784+00,1,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,505
1142,2289,2025-05-28 08:57:19.499058+00,2025-05-28 08:57:19.499071+00,1,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,236
1143,2357,2025-05-28 09:01:29.528275+00,2025-05-28 09:01:29.528285+00,1,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.83,284
1144,2173,2025-05-28 09:02:06.193116+00,2025-05-28 09:02:06.193129+00,1,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.71,306
1145,4150,2025-05-28 09:09:09.744338+00,2025-05-28 09:09:09.744351+00,1,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.91,456
1146,2610,2025-05-28 09:15:49.132984+00,2025-05-28 09:15:49.132994+00,1,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.85,307
1147,2401,2025-05-28 09:24:44.510448+00,2025-05-28 09:24:44.510462+00,1,1,604a9905-049d-4602-9495-86fa730795bf,0.92,261
1148,4380,2025-05-28 09:32:01.556512+00,2025-05-28 09:32:01.556522+00,1,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.94,466
1149,3939,2025-05-28 09:33:19.906053+00,2025-05-28 09:33:19.906066+00,1,2,604a9905-049d-4602-9495-86fa730795bf,0.94,419
1150,3960,2025-05-28 09:35:10.917386+00,2025-05-28 09:35:10.917398+00,1,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.99,400
1151,4462,2025-05-28 09:35:11.98622+00,2025-05-28 09:35:11.986233+00,1,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.97,460
1152,5565,2025-05-28 09:38:19.195274+00,2025-05-28 09:38:19.195289+00,1,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.94,592
1153,4402,2025-05-28 10:13:41.733149+00,2025-05-28 10:13:41.73316+00,1,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.87,506
1154,7144,2025-05-28 10:17:07.154864+00,2025-05-28 10:17:07.154878+00,1,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.94,760
1155,4803,2025-05-29 00:47:26.546095+00,2025-05-29 00:47:26.546108+00,1,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.94,511
1156,4313,2025-05-29 00:50:56.945212+00,2025-05-29 00:50:56.945223+00,1,1,9f27d136-09de-407f-b405-7120b2d55daa,0.91,474
1157,3622,2025-05-29 00:51:12.36389+00,2025-05-29 00:51:12.363899+00,1,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,398
1158,6365,2025-05-29 00:55:47.858978+00,2025-05-29 00:55:47.858988+00,1,2,9f27d136-09de-407f-b405-7120b2d55daa,0.95,670
1159,3338,2025-05-29 01:00:26.712505+00,2025-05-29 01:00:26.712517+00,1,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.78,428
